Lot_ID,Wafer_ID,Etching_Temperature_C,Doping_Time_s,Chemical_Concentration_ppm,Pressure_Pa,Yield_Percentage,Defect_Count,Failure_Rate,Machine_Age_days,Task_Status,Operating_Hours,Vibration_magnitude
1555,154,251.1681724918118,541.7324675560465,105.11972451307041,99.29339782800915,97.08403786146533,14,0,627,Delayed,1238.1828460192455,3.3458567937196744
1609,274,278.9393436702236,314.1642377003204,92.77190273577935,99.74032065270231,99.08153356923512,4,0,944,Completed,1020.5916939092842,3.9002988326559525
1772,48,331.9275844613312,185.86165664868778,77.55842205368421,59.92181390498298,94.9508322348109,8,0,12,Completed,4323.8326928644165,3.3999783118394995
1108,137,291.510566228044,592.9222250552551,129.26209382074052,43.23065143146942,81.09099583066545,5,0,730,Delayed,3493.1313300083057,3.3125419153675755
1794,1,159.0918451180769,188.3172596149558,62.863517189899945,40.854101462226055,80.41677143092998,14,0,529,Delayed,1747.056315804525,2.3531656278478508
1371,235,317.7120726796035,383.8099106161347,147.4056912870152,15.67335160802293,94.7974134140905,10,0,952,Delayed,3743.322761526817,1.7646820277751356
1854,256,347.8710030255038,384.6432390480671,52.4102506752161,35.85566927509605,81.12101929854423,8,0,7,Completed,4668.423690963,1.539902928096692
1615,107,244.49700507427644,286.4067255888899,61.823072461084365,124.6048577952498,86.31889196592454,3,0,425,Delayed,1225.8670747071014,4.543991512059618
1767,173,343.91806729092013,575.7442962745655,81.1316654275852,10.427177206550711,82.72319775047933,2,0,752,Delayed,4216.755818324028,1.4038488924016594
1890,130,259.4657484686299,521.9372812058658,100.91490952555031,16.144404358026115,99.37799808804327,12,0,775,In Progress,4341.74992174297,3.527653428667307
1205,294,241.92319917438996,514.909780419121,71.61361584793238,27.7826516390694,86.32788310730832,5,0,59,Completed,3607.821628534385,1.3522748014308443
1846,40,216.280952945491,587.0759677147389,123.62151488540263,68.8336815746056,81.10293816340644,0,0,313,Delayed,4745.037596214371,4.725160965354667
1042,16,281.5109751666678,328.55466909815846,85.75419034259897,56.723296811063776,98.99215085031766,9,0,626,In Progress,4865.392950153979,1.382155365878895
1864,127,195.9640841050089,148.59288781001464,53.85383333969376,34.897020127626995,92.17488757201336,4,0,883,Completed,4091.6548436884777,4.346858106731306
1244,203,170.98684370288086,482.7279627248969,137.77219674406442,25.532926374966145,80.72218137497947,1,0,663,Completed,1672.9934018935633,4.708051431869907
1286,134,155.4474205168428,290.4062897259669,144.3865673086063,141.44075517156884,96.667220797728,5,0,555,Delayed,1331.8072126407765,1.4310350443046178
1354,259,208.47602254305275,195.17257590175916,111.85636224370442,137.57503098101859,83.05057406116813,2,0,103,In Progress,2692.7928103586805,4.49173853762179
1784,14,229.15416643340765,341.62367161012673,130.6536388570405,118.06580517407923,96.04872546322478,12,0,446,Completed,2605.246250338196,0.9925707442219786
1475,66,260.4153392562496,562.8594700835816,62.11115386933018,45.28307646138349,92.05503492413314,13,0,986,In Progress,1573.1387140251022,3.6499424642943863
1082,195,208.54996503740128,185.6785095073142,76.88202817866646,55.31772448241028,83.54230429272863,8,0,434,In Progress,1160.0319130807945,2.780982051498229
1109,114,346.81191447708227,524.3494076148709,82.52316876781838,103.21829555689682,95.0519610550619,1,0,211,Delayed,1994.4063658776456,4.825023897175571
1949,159,208.3490336482335,309.1024708075587,146.07531669484962,50.83784531367967,89.09009951207227,0,0,226,Delayed,2154.918816353459,2.664252729360886
1189,161,238.19507768928173,168.40099035157098,101.22226399073675,84.28719385182983,92.76201879512232,6,0,509,Completed,4693.823994404836,0.8079406727831582
1982,254,170.65523310638008,524.1911519943283,50.741355881396,101.17973821501786,97.3902833062985,4,0,135,In Progress,4919.9224732337425,1.068070790371309
1799,15,202.12530266741513,584.8101705957142,88.01858228700955,82.68748151181391,85.20596230858037,0,0,471,Completed,4940.982298612126,1.9465110611833527
1935,37,159.66642795779822,245.63535791750581,50.775060086557644,67.8598669201211,87.31942681411014,4,0,423,Completed,4248.693586085772,2.610384665227807
1908,155,261.9017266874656,251.76810492103442,73.78057404724458,58.705161898052665,99.94543570428957,3,0,971,Completed,4084.9774858772607,4.81067057375358
1250,27,300.21293662648634,295.2729915199666,95.47000671411774,118.88498830194906,90.16228940312698,0,0,750,Completed,4752.768813747925,2.679351151179554
1723,12,189.14196286721358,507.06518223040354,82.33930554208366,113.45985929686913,91.17005348793313,7,0,416,Delayed,2361.261169834629,4.6850795808818155
1290,67,223.58218756321415,105.20859836974991,53.27342122851707,107.47192898007017,85.70877079662688,3,0,77,Completed,3153.211354595373,4.610061273388407
1644,30,153.3232453454321,211.97827586876718,61.63357224087794,62.45479584724561,88.3205450520655,9,0,404,In Progress,3350.1025473630298,1.2592681959346002
1200,96,317.9044111444424,452.9499055531631,105.08865612227329,118.60312768875914,90.03103494346807,6,0,288,Delayed,3299.8709495400194,4.636767693645581
1796,215,305.99270498633393,302.81972524276307,119.56049043844853,144.07850847699794,85.16889452775916,5,0,872,Delayed,2727.4394931140278,1.6483156847002853
1325,194,162.65080617485847,265.14781148406377,90.45490122329026,106.45713267630883,84.7629102228803,8,0,876,Completed,4902.3092565392635,4.2656248916642285
1510,135,222.97352186408227,536.1414444510087,123.14817464249069,67.1058951497886,92.00933631728236,0,0,766,Delayed,2277.906130008524,4.888779557157768
1408,290,341.0573227698991,558.6669600731198,66.33328885151437,121.5073767957757,83.67302888639236,9,0,54,In Progress,1885.908469676377,0.8238879632692895
1606,32,228.40541121579543,573.9931095830977,62.205794780768606,95.30229064729822,91.06915469603182,8,0,832,Completed,3952.931457600557,3.566351322367452
1789,39,255.2417353448032,236.2752663271483,133.94537159432758,132.87478631312842,94.12428047239001,7,0,312,In Progress,4673.145549034661,2.418135830448999
1961,206,221.04857220207106,556.2563047695535,83.92133484921996,109.84555443018375,83.96515243460512,14,0,325,In Progress,4872.893710889592,2.548123065948578
1940,43,269.22627762565236,468.48277736364446,93.22479219444243,117.7888075251266,94.91756123512056,12,0,141,Delayed,4214.386983877221,3.0144541081438576
1836,259,345.63137512736444,177.10737424429033,144.75816023172965,103.44110483907765,87.19368749625883,11,0,219,In Progress,2532.736740943874,4.754467721556034
1507,249,349.50050069623944,405.13501415410514,92.41123279371092,22.88286421261732,99.8500907571041,10,0,536,Delayed,4257.599252537111,3.3445676176798487
1730,74,304.9429956022382,113.16740965349561,50.34901058519042,77.91641079180972,99.58153620201408,4,0,639,Delayed,4050.8044620110095,4.963207684645558
1600,296,230.86221960408784,454.1890778854326,143.79719395498358,17.90858248065121,95.971892670371,2,0,934,Delayed,2610.633097764574,4.843606879000074
1071,274,248.88644016579767,466.7837613254692,51.4118633485828,72.6568814232259,86.85441553059037,9,0,278,Completed,1418.406463624319,4.353372650691747
1246,190,221.3462656224611,494.66925429749864,116.2286283729198,110.29977840265964,98.74420274684118,1,0,682,Delayed,4416.655496492402,3.64612176394591
1640,138,347.1149259808692,186.26252706121744,82.28909095325035,68.97576603597669,99.97558010416509,8,0,870,In Progress,2222.0033965990324,1.543196673904862
1723,282,291.5520611650808,414.1249704737655,97.0390756560205,10.228235270814434,89.24557129883557,12,0,183,Delayed,1452.3322540193692,3.0783904651233875
1939,166,239.78628908670225,189.42834241382718,104.72851676961841,61.699913034116015,92.29178761793227,13,0,144,Delayed,4947.01839915323,1.552146329522387
1854,278,152.42305402192048,573.3250416945879,90.84600572955543,19.486257646649623,80.11974005967438,2,0,158,Delayed,4703.964451366041,4.794103623782413
1607,26,254.09668287810968,437.50534634041725,127.43687871821682,119.2834943898685,80.87066420661604,3,0,51,In Progress,4027.0882907697373,4.8146013397089185
1586,73,346.78564034032354,147.66292400202786,143.0706409664446,119.72521970085899,90.01195621933977,5,0,795,Delayed,1269.995128940002,1.9966286311812063
1934,115,254.61218179461036,193.51611500291142,58.64120521188683,122.8930025119435,92.18627747847742,4,1,134,In Progress,3891.7842252206647,0.7164885025726657
1565,51,186.48533709782274,431.7300490648739,130.02528812349732,14.245806791482805,86.24786005115273,5,0,376,In Progress,3642.779618490611,4.225013702021639
1343,171,154.41874942095498,338.33524807980433,62.86711409006451,14.517703243874045,81.98259640766102,1,0,17,Completed,1985.7459563790126,2.0844109676112192
1970,268,220.94075162484182,468.1488331054392,58.02771832496077,136.482910211831,95.64544297340746,4,0,207,Completed,2835.112193661229,1.9378069994048546
1924,3,333.6456111393214,240.39439946282957,145.58314527221287,27.315743239398188,88.37520076826517,3,0,133,Completed,4858.014204897282,3.109776887489669
1053,210,349.3108216351762,428.95876842353846,98.9297781491274,103.81263226217193,92.97696785069425,12,0,961,In Progress,1070.4885812241334,0.5021445882641251
1729,115,339.07359496240053,188.48008401521952,65.26032910092886,121.36361490746657,93.00402390742953,0,0,403,Completed,2877.638187184034,2.1873783157165008
1527,167,295.88399865085137,371.85513168051654,106.99571132170897,72.70091852228293,90.93677366145305,13,0,636,Delayed,3335.4900930282765,2.3736471424511487
1610,265,261.62854568813106,578.8997957749931,76.32371387695531,86.50609297998614,83.56979141424591,3,0,342,Completed,4472.904600843498,4.86854917705423
1531,227,268.1372292764504,414.1111161454932,96.43090168079942,41.833301300631376,92.32162686645711,10,0,513,Completed,3820.851230573987,1.2127491308142313
1557,151,257.79840181839216,124.99680875245824,112.46595938799103,139.30399372000545,86.44168018524353,1,0,152,Completed,1400.6043002077172,1.1777748282814404
1962,268,291.4098609845977,594.3810688683134,136.92698288699947,52.25215439752021,96.38250413191847,14,0,878,Completed,2509.710117209007,3.287123464329687
1192,116,233.7746453390705,178.4331648244328,50.308139826930834,40.49356651265062,83.86393698786851,6,0,901,Delayed,1498.5129740462933,0.8518429423821248
1894,88,283.84080099115306,459.03455134855255,71.41406609159488,83.55649351705601,85.82296827965195,6,0,426,Delayed,4723.677508179717,3.2948348925357616
1057,242,174.3224229914402,366.265019532098,59.627054291877954,36.671921206119016,88.80611932597513,4,0,743,In Progress,3765.2696683862523,2.333494875910846
1436,40,203.13906131229675,247.1803439021519,59.70977015590625,106.13682811290217,94.80026260405953,11,0,156,Completed,2000.1911185839126,0.511828547406597
1110,182,317.2006077617259,188.65524271385453,144.5777413139905,82.116162954115,94.41501154311133,0,0,8,In Progress,1565.5841018851634,2.482900362139273
1128,209,330.74978614867825,188.85118213835784,143.60829345150523,30.692623561537754,86.74219907449809,0,0,968,Delayed,1494.980722102632,3.8244225284266213
1848,273,257.80164751205996,529.1998406040802,124.93080797012331,19.414498569738267,90.21504061763245,14,0,141,In Progress,3046.375182515623,1.0967084426125178
1705,119,156.32712344258647,536.4562570817118,114.30630424009155,29.17348926373912,84.68469200985193,10,0,940,Completed,2047.546297886862,1.3260114794833036
1924,24,335.3947141583536,332.572760812356,134.7970446357703,29.127451720266443,95.40730554987665,6,0,782,Delayed,4869.902212051482,1.555097523940693
1851,258,290.41285160545726,151.81073146248693,55.84087380905676,53.799073516216,83.93419769669755,9,0,685,In Progress,2570.511936101793,2.2544835098983524
1325,92,232.80558475107216,542.0825519233949,61.94857931012284,126.65789088677508,96.38693826954281,14,0,335,Completed,4971.509115844099,4.771232652038655
1007,161,269.6757886398993,343.50824308754454,81.71129232963341,18.021162841282198,98.73728201511267,0,0,879,Delayed,4444.6194951424495,0.8174845499261478
1028,149,235.95496688827322,319.3812114334569,133.24923798965136,27.932451426731884,99.83232144038837,1,0,882,In Progress,4623.024044364107,4.197532028361518
1111,117,243.0678453464102,303.6785122188101,97.22325427665102,52.40588558635344,97.13924314707754,14,0,300,In Progress,2555.4339162338183,4.10329649064629
1946,53,327.36197313188035,282.5070869296028,100.35747634376183,87.46664504653504,84.43397978880901,3,0,191,Delayed,1485.7196880696106,2.595592231978272
1672,45,182.2168493834223,363.0027018042971,72.92654296538076,116.80359766211049,88.33027263143948,4,0,299,Completed,4358.068509706515,1.1121713040480488
1130,265,170.73382709644736,402.27061330585207,114.83874811735261,138.96680335670072,81.77673692010043,10,0,520,Completed,1020.162712037382,3.254675454219373
1187,262,150.54574890260315,333.2161017864779,138.78421540622642,67.69234920974606,83.29102719798426,0,0,347,Completed,2793.1728412842995,3.7550216714402698
1674,234,212.80007512242534,548.3240817275223,82.95142198584675,24.816874019251713,80.99394165943303,12,0,835,Delayed,1586.8717495834019,1.1986194222436097
1708,35,179.48275329688548,258.83061426474865,111.9185939769884,39.892176070701865,92.8217582308537,0,0,487,Completed,4609.617860945837,3.645254605051654
1474,197,193.99709902762223,389.15592839339064,83.19489641118221,50.21466824015454,90.66374269032788,2,0,651,Completed,4474.099998735008,4.642386571181715
1363,25,152.2477965330754,249.97696009699263,129.27191118343302,120.05367022929241,98.34025633573148,0,0,378,Completed,1550.542421915697,1.3527149027924528
1203,202,195.43908293754063,476.6750118962671,97.49597369923171,106.13006446420064,89.26015353588676,2,0,213,Completed,3206.075541922721,1.0655240593538653
1211,273,216.5423163864748,151.06054966411784,83.94690222197048,39.260745276584544,92.84613410888603,4,0,896,Delayed,1936.509232699464,3.5009304949811453
1620,36,156.31349928197628,194.34949839766625,92.00488542112919,127.42437070889116,88.03194942822326,11,0,939,Delayed,3058.075180380524,2.6650207088359994
1275,223,271.5808248594295,500.6007049634754,59.122752139622825,130.28181820896586,96.58914078711791,2,0,679,In Progress,4906.102001552488,4.34270882634098
1072,277,263.7600697767516,191.59879760976935,136.61171533224405,133.5414284942105,98.52751396632485,11,0,379,In Progress,1921.6842824737387,2.82164397219867
1678,18,169.407155701985,412.87317309737006,145.8069055338105,48.500586421872704,88.63463473562147,9,0,387,Delayed,1261.1250166338018,4.19407123533151
1771,188,269.0019555036802,585.1217259520985,97.74141797354166,28.72223428811108,81.65402640952648,7,0,297,Completed,2017.8269610467119,2.278008131142469
1242,257,349.73078372177554,361.4453068829829,72.13372080781394,24.554036977238002,83.27071658370126,4,0,672,In Progress,4936.917912826131,1.3825503407501285
1786,142,338.89379056230814,193.69822317003462,116.46561990889387,66.01228548155704,94.41088660915813,14,0,723,In Progress,1326.7142828031622,2.189601893181476
1101,136,150.53419867353267,260.3455228463188,95.23814795411427,70.1054734391545,86.5053491717723,10,0,98,Completed,1150.4677825423762,2.11794042307325
1986,79,309.07566226607196,511.7290382271191,75.23000808384197,131.5493997163847,95.70769945056219,14,0,366,In Progress,1605.7692908634967,1.8477343754335853
1684,292,220.7210552472972,275.8304565599868,53.8433143490149,47.48584628053079,94.99519141026492,4,1,129,Completed,4225.799081798905,1.5538672922235555
1170,62,162.7302740669255,461.7556795149068,138.9704451788512,97.76489982857967,93.88603335792959,5,1,905,Completed,2885.505833024572,2.239603625923385
1652,129,209.19664274324163,488.6750314420051,129.67343520450476,120.34977937546671,96.28433768899589,11,0,583,Delayed,2353.6674710674492,4.872340572193614
1908,298,214.34730326259245,350.59142362258206,132.90060576393796,47.681405218716236,95.13111740545513,3,0,397,Delayed,3630.3103159927045,2.712532555726965
1187,257,254.64884786181136,491.60669218319447,93.98397309313889,47.39954354880741,92.65175798314968,4,0,828,Delayed,1385.5472460787955,1.1246909796944713
1440,212,282.21675345377093,258.4515022141072,125.32553919534276,103.68173672950458,80.08454417160483,12,0,282,In Progress,3786.247064537205,1.5582670529695832
1085,54,299.8111224416816,358.0798233582029,108.12252638799956,111.65907925317504,90.3135441618672,5,0,76,Completed,2215.670428956505,2.0883481703459865
1475,175,199.18060851265335,443.27913198607024,87.4775296413493,144.36676977612595,91.90505786129786,11,0,332,In Progress,4426.967042935672,1.3478653284456372
1051,100,214.35411404969938,184.0365736521902,134.27420881221798,128.99169389207378,99.21291801774805,5,0,693,In Progress,3896.9367070904323,3.837911563940849
1110,39,211.67634137194705,236.81098369109483,149.87575480444184,125.08719654178519,93.00964123092378,13,0,540,Delayed,4510.463397040319,4.057953443916213
1948,263,222.5473736241753,426.01830169682603,139.928230727436,106.92399131762242,91.50947510442569,4,0,775,In Progress,1739.0610095699262,4.111638454412917
1876,150,349.93126179126773,427.68005991477673,127.61919716863058,26.588128696711287,90.82387686972424,13,0,215,Delayed,1593.4752458410521,4.6209253135774135
1853,121,305.58866056548516,346.65132322648947,124.75079721923768,123.2937715535474,82.06585987484972,11,0,452,Completed,3845.579350038447,4.3643552143478095
1042,178,344.9980930537394,497.79267839106024,115.02488430168547,140.94504162089646,88.55239754769426,9,0,475,Completed,4684.432568626946,3.1133668786452673
1210,120,288.6222119094115,341.0274510024878,135.36174968395773,64.70049430894508,82.68711384995693,11,0,65,In Progress,4219.478637484955,2.746980600809051
1967,72,231.25414032945685,540.6611327068666,99.30812478246659,53.912674174050565,81.05395501194849,5,0,468,Delayed,4762.287249163584,4.102883512058498
1199,219,227.94883672539498,467.9517154359727,68.1729510197993,83.14742992481666,86.5893838428781,8,0,613,In Progress,1044.460299147188,4.844764303805552
1809,123,247.71622899500903,257.3474316516706,126.80497242692064,143.90378406567734,92.9088433739213,7,0,986,Delayed,1714.7091678203226,0.6373857805954386
1857,244,233.37395667288746,297.62700424227774,141.95063741758855,17.1165183842815,97.33594670099146,3,0,711,Completed,3474.045431530811,2.121500153789109
1751,75,315.66524921854915,433.84334288492283,84.13522919304995,109.2432897012412,96.20731734488226,1,0,587,Completed,2691.093400399022,3.5060663087479558
1626,6,243.0004026053386,547.2263094117457,128.29832979571356,124.05356664903117,85.89379701269807,3,0,457,In Progress,4061.243599686448,2.108566660886738
1025,21,209.1228720421692,189.35436635175438,77.37227030824141,120.42488334129501,80.91993236713276,12,1,689,Completed,1269.5493155980496,3.9327744033046392
1918,190,304.97205373933036,357.33176937099006,144.2600273358682,89.34841669584596,88.05356351874339,5,0,710,Completed,3523.0756405187844,4.063092189264882
1298,225,320.8840818762789,159.39221066218835,118.34609920137866,138.8788196041795,86.29558581328108,9,1,424,Completed,4717.40248103574,3.5729130659336357
1076,103,234.08579122809027,239.7275776600656,106.92759871823972,28.83332619889817,87.42529069446846,6,0,649,In Progress,1918.6707775557363,1.2128559884086312
1923,99,283.5617143811064,442.9906796466212,127.98701579035749,44.32108354414069,91.18197881750211,10,0,988,In Progress,3723.6773541200096,4.696183018430978
1136,83,161.76090677766095,138.86731762408084,131.32311705575415,52.973882431870734,80.60827046442895,3,0,920,Delayed,2375.2371758133186,1.9766504367188171
1019,181,255.89297039429334,431.1792909444237,139.23698982253472,11.214837356824066,87.41611472746118,12,0,793,Completed,2484.3135828670274,4.898903899673225
1439,152,158.9962275491016,550.4055604726485,140.11195328474304,61.89369600905168,91.17266618972258,10,0,627,Delayed,3059.9107249633844,2.083931665879136
1210,56,155.83816809889362,584.685145509233,55.26908255535466,32.49237729600556,88.61941741933055,10,0,409,Completed,2213.1927388151025,1.2234803353711912
1751,190,272.5849701045478,208.31610051275777,62.290760801279546,111.44766130211616,93.34457885595486,2,0,453,Delayed,4866.558266676717,1.7975379183809825
1550,22,210.66707647899744,474.4489783039379,132.60608781872082,68.09339299783568,83.72263583837014,0,0,853,Completed,1174.5617297340511,4.1653131369363745
1434,68,298.5074324910931,563.1852243527649,144.60516533801783,108.62432259285914,83.07656218527579,13,0,511,In Progress,3933.6503163256066,1.8867230227625087
1779,185,329.2165121265184,145.68465542471802,80.76718481239405,51.11145776437553,86.1574884816356,12,0,358,Completed,1324.8648996131992,3.1907834073737984
1206,10,177.87823474607015,307.0118042446027,50.86018184327153,28.468484639024297,82.03458483705889,6,0,651,In Progress,4415.652068861526,3.631412416973937
1990,66,294.90456771578476,559.704883436083,82.27051890351979,28.478463297711357,84.72523738723991,0,0,441,In Progress,2907.6197435800013,1.8697427241333515
1438,264,252.90399965766863,201.39374912741505,88.28641359725717,38.456925341288525,81.73808915172766,12,0,454,In Progress,1894.5104352806602,3.4870732012270746
1973,225,172.42385003253978,566.8803418939209,126.10333647234023,26.13019696692476,88.03955507199544,7,0,921,Completed,2963.696444640809,1.1951196445097598
1778,123,280.3185212961449,363.59603554388923,54.75846656378391,40.87659034690678,94.22912144896075,4,0,780,Delayed,4821.678348382524,3.33636105892229
1665,38,271.89336062129456,149.94654126877785,71.26402360926602,91.06480825512162,85.73076161424778,7,0,81,Delayed,1654.336896401634,3.446845430580321
1041,123,253.1283734801565,324.9386583777575,139.39685861946396,45.887042094911635,80.07461829556226,13,0,708,In Progress,3420.491684346934,0.6472015056174638
1410,156,335.29424091193164,263.13059773353314,65.48204094514341,58.012518607764484,91.14134870878182,1,0,30,Delayed,2897.7078022353508,1.8234472766340388
1522,67,254.2159392208033,241.10208027590414,125.92476519683427,17.382757695471494,93.83883094435991,2,0,784,Completed,3790.6276762653274,0.5273381739542591
1805,133,348.1030230900425,370.7377878168419,86.1310415579076,134.90927295977167,87.82632364739186,3,1,398,Delayed,1693.5762204965758,4.065988677224279
1609,140,251.8457627696222,341.79634537593506,116.26602149213862,29.34253889105955,85.93999802643647,1,0,993,In Progress,3382.4635539396763,2.509749448796762
1426,82,173.17040766027353,340.98357981004597,57.384650330299195,58.81321698448674,89.81275598961007,3,0,533,Completed,4403.534190035827,2.420619967604364
1274,58,244.09425021500607,144.07086555155763,78.65579450860434,63.12709504736349,82.02479329576727,14,0,708,Delayed,1102.1543336047848,2.5559771883455618
1447,149,186.46575251101424,501.1590905135683,92.47897374967201,118.0976776636834,92.87852439981174,5,0,271,Delayed,4210.329539083239,2.319294281263156
1901,131,269.42669704348543,340.7196576778976,135.7212626077789,77.69599946290751,94.66594297569922,10,0,891,Completed,2898.4203336199116,1.2409012389146266
1941,69,288.6264350387202,510.45291435093714,106.34958576461176,63.613880434514066,94.09261354345078,12,0,160,Delayed,1766.816491874391,3.478882944066626
1883,250,243.68705574141873,512.2973207754751,54.52252930776892,107.4224578026624,86.57333880412625,6,0,296,Completed,3433.037059902379,4.627988052016118
1741,177,169.54059353662964,258.5676624240216,130.1866573326126,93.58206509826046,96.85421328890686,5,0,387,In Progress,2200.1999310648316,4.940129098888064
1368,72,243.72827971671057,102.17315190380619,55.452148895148255,20.93884173018194,98.93697541147328,6,0,864,Completed,4940.683111924029,4.085887234385705
1937,17,166.29084294688008,555.6228387290593,143.43665639919007,53.77803516906175,85.94148445987663,1,0,347,Delayed,2083.3332820880305,2.249271817965555
1219,160,286.42519110130684,480.3473465431201,71.17174460403896,147.00513800389766,85.25438374575704,0,1,202,Delayed,3858.285240881363,3.0322860874560713
1576,70,308.0736449730175,153.62597841173556,98.79261446570547,77.6669284242971,94.0821151945784,12,0,958,In Progress,3007.565951864316,0.5571544201155203
1866,113,342.4760654454078,450.8635170015507,57.22809687663091,69.38702977354217,94.16563917730119,13,0,836,Delayed,2579.4329764106096,2.1019950498108244
1231,232,179.76042142569128,110.0116343344403,106.17123862977665,30.9887721791588,90.2083484427782,14,0,937,Delayed,3103.045948231811,3.52096877599887
1327,21,256.48406710666086,113.87953461034924,99.72287007284817,127.46982434112164,98.46640007195683,8,0,424,Delayed,2220.9682977727507,4.5252338848826215
1442,135,263.5074735070837,362.91161979892127,91.0248534881343,28.6631028488883,82.92630049071344,6,0,902,Delayed,2846.5845515319297,0.9972938753908291
1051,263,334.49530675619593,148.0187146181733,53.557291703403976,24.71172418692869,89.54734182541009,12,0,114,Delayed,2500.4765893278345,0.91269379667469
1885,111,275.45532811930286,582.1682612424595,137.8936378651503,71.4600490734661,80.70413743000148,12,0,535,Completed,3588.562176990119,1.1944027884363142
1942,246,179.10192912906422,546.9156133251313,130.26365988128626,71.13056311167881,81.0531188403623,10,0,555,In Progress,3888.4341836593,1.1508133314403126
1375,283,237.27026479263785,424.9060156239424,113.30300203289909,147.4056581352796,81.07369068271568,1,0,753,Delayed,4074.405729301944,4.030327305403117
1262,8,280.95250570125006,131.85448541915665,107.22299826339304,27.85468812021786,89.83576346171544,13,0,67,Delayed,4144.629807115013,3.702444265191145
1266,284,290.0568864138595,262.41762890353255,119.49464313698313,77.73579381394597,91.77929106028152,13,0,651,Completed,2414.2712093549353,4.570213105476912
1358,207,322.6147997181147,285.86149895302196,64.39900159143673,38.174343693648865,80.06974993025514,13,0,182,Completed,3461.54378648815,1.8228665105493804
1316,194,186.10142396887943,340.43991791434985,143.2644246316484,108.2469448400989,92.65092808038875,6,0,259,Delayed,3025.1630471891926,3.5581724359613003
1323,47,340.3084293510997,184.4514370032261,78.4673291504641,64.83616278951004,89.79401504279348,3,0,856,In Progress,3560.298232960797,2.140549514940371
1920,242,161.82788240311845,388.75582139859796,115.64902724430023,100.78550451611295,84.47603772123327,2,0,770,Completed,2415.8670452376937,1.118750468733195
1907,10,346.75242691378037,317.88532395461164,110.67556811419047,57.37756570786789,80.3020024415302,3,0,976,In Progress,1765.4230077827524,4.037174457372606
1665,289,321.5534185732817,573.6484816964293,113.66139797156086,89.03643812872987,83.12206399688857,4,0,921,Delayed,3903.8652140893246,3.3131674652198675
1869,131,282.0545565524343,568.0976148126095,137.89521230821123,75.67917652630851,92.00664471182982,8,0,58,Delayed,2512.7354097539824,3.664430332248161
1877,270,296.99910005288433,382.7369776699862,79.59112066506198,62.41109684584933,93.17680407479966,3,0,113,Delayed,3927.2895493825204,1.2331975411977214
1651,61,164.53840118375928,422.1746679952676,124.89481882526573,85.25347097351789,92.94122403737822,8,0,264,Delayed,3829.7251916551263,3.402865843358829
1938,164,158.29597257889048,168.89823388687122,109.83910639391692,63.73181478669359,83.06324640215492,14,0,685,Completed,4973.058418200044,1.8918959518223912
1562,13,170.3531593102731,211.6616194200858,57.606033095464014,122.84262888981348,98.22428628004454,3,0,780,Delayed,2462.473548329507,1.6319803249761238
1628,272,167.47196293282755,550.3577021009548,91.41546808819751,79.33326403540407,88.2190414710731,0,0,132,Delayed,3731.365863739904,3.4236648996114543
1420,208,259.476246693887,449.5829614478675,133.79515732657444,136.43781730812674,95.36014843777414,10,0,622,Delayed,3772.7902872113827,0.6094161461513077
1045,246,193.08879742235783,194.71509864153876,81.53473889305859,41.192593701105736,83.32961879409801,11,0,510,Completed,4754.377359847615,4.569160530533203
1820,133,322.04112744134534,385.10515303661145,98.2263883312876,25.69734316991662,89.41137424850683,10,0,378,Delayed,2995.4088777613156,1.2315369495174497
1599,244,239.14972461361444,567.3806252447245,98.86385681536599,63.33543033116644,90.43042354771605,10,0,52,Delayed,3659.3133430586263,2.386680775488826
1719,294,289.102095291655,272.5855530809518,111.80098668058625,35.71233859410095,95.40710501656665,0,0,123,In Progress,4018.930910899524,2.9473491058055785
1888,38,280.57461859403196,192.91018775954262,138.4017859790183,65.03671503452188,92.43037869990653,3,0,60,Completed,4957.767957210441,4.256930527572122
1268,56,213.970607785942,571.0126384545492,67.35391987851564,39.03753221282426,87.98604978201189,3,0,388,In Progress,2836.515818744102,1.504374876510393
1600,48,198.6335147051458,330.6326801460496,100.46168826401257,131.5502832562446,85.65029298217762,9,0,843,In Progress,2026.351047155071,4.652968124594706
1380,105,218.49125705932704,308.62099933138325,92.42672592876121,89.50663417055168,99.45913501530175,6,0,987,In Progress,3421.921089174274,1.8343248493313393
1117,59,309.3316747699675,233.7835998963751,79.59200901005964,79.66249709742932,85.69059986783014,0,1,457,Delayed,2736.1794621129275,2.920531407051275
1565,77,267.2553696839237,545.7926474735721,141.96081769537722,120.28431316956144,82.5894784085157,11,0,384,In Progress,1392.4524773627818,1.2610520605071671
1952,218,200.70773250383508,522.8083834447875,50.817109240771394,28.251381844132965,86.0083338143514,4,0,418,Completed,2785.074123294749,3.3006872109327405
1115,55,313.56928861208604,301.4951997183771,62.21047926303771,129.9820608728723,86.53872799245359,9,0,667,Completed,3777.861322796711,1.2052462299011277
1629,55,160.95187722206134,115.30663994853943,123.33444499161097,77.66256814887363,82.55719018075202,7,0,818,In Progress,2836.3670132207244,0.8786886155092558
1259,129,289.83667499805904,323.3257152530698,76.34416046869134,29.10065213343979,94.162902047757,7,0,449,Delayed,3285.9221956721462,2.7124156157933808
1074,85,237.82016114986217,190.42900829002664,122.31792610922435,124.71760525802812,92.38330028455783,6,0,790,Completed,3838.8016728940293,3.6391621259125917
